ID,Name,Length (miles),Ascent (ft),Descent (ft),Dogs,Features,Ratings,Difficulty,State
7009858,little-si-trail,1.9,1114.0,82.0,Leashed,['Views'],"[4.0, 33]",Intermediate,WA
7002003,mt-ellinor-trail-812,2.9,3280.0,56.0,Leashed,"['Views', 'Wildflowers', 'Wildlife']","[4.7, 18]",Difficult,WA
7002066,hall-of-mosses-trail,0.7,179.0,124.0,No Dogs,"['Birding', 'Wildlife']","[4.3, 24]",Easy,WA
7021084,snow-lake-trail,3.3,1279.0,332.0,Leashed,['-none-'],"[4.2, 27]",Intermediate,WA
7006899,colchuck-lake-trail-15991,5.6,3361.0,770.0,No Dogs,"['Lake', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 9]",Intermediate/Difficult,WA
7013135,cascade-pass-trail,15.4,1906.0,3393.0,No Dogs,"['River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 8]",Intermediate/Difficult,WA
7011788,trail-121-waterfall-loop,0.5,104.0,82.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers']","[5.0, 2]",Intermediate,WA
7004269,heather-lake-trail,2.6,1122.0,96.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.4, 19]",Intermediate,WA
7015308,hidden-lake-trail-745,4.1,3283.0,61.0,Off-leash,"['Lake', 'Views', 'Wildflowers', 'Commonly Backpacked']","[4.8, 12]",Intermediate/Difficult,WA
7015417,sourdough-mountain-trail,9.2,5199.0,4038.0,Unknown,"['Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.9, 8]",Intermediate/Difficult,WA
7001912,obstruction-point-deer-park-trail,7.5,1002.0,1942.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.6, 11]",Intermediate/Difficult,WA
7005905,mailbox-peak-old-trail,1.6,2834.0,0.0,Unknown,"['Birding', 'Fall Colors', 'Views', 'Wildlife']","[4.7, 11]",Difficult,WA
7002134,comet-falls-trail,2.7,1921.0,159.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Waterfall', 'Wildlife']","[4.8, 10]",Intermediate/Difficult,WA
7002156,grove-of-the-patriarchs,0.3,4.0,14.0,No Dogs,"['Birding', 'River/Creek', 'Wildlife']","[4.5, 15]",Easy,WA
7007118,battery-kemble-trail,1.2,333.0,0.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,DC
7005142,custis-trail,4.8,328.0,99.0,Unknown,['Views'],"[4.5, 2]",Easy/Intermediate,DC
7005138,capitol-crescent-trail-paved,7.3,27.0,311.0,Unknown,['River/Creek'],"[4.5, 2]",Easy,MD
7007064,glover-archbold-trail,3.0,370.0,53.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Wildflowers', 'Wildlife']","[4.3, 3]",Easy/Intermediate,DC
7014283,black-horse-trail-south,1.6,85.0,166.0,Unknown,"['Fall Colors', 'River/Creek', 'Views']","[4.3, 3]",Intermediate,DC
7000206,western-ridge-trail,3.7,219.0,331.0,Leashed,"['Birding', 'River/Creek', 'Wildflowers', 'Wildlife']","[4.0, 2]",Easy/Intermediate,DC
7017464,valley-trail-north,3.1,78.0,85.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 2]",Intermediate,MD
7000209,valley-trail-south,2.1,219.0,159.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 2]",Intermediate/Difficult,DC
7063400,melvin-c-hazen-trail,0.5,155.0,0.0,Unknown,"['Fall Colors', 'River/Creek', 'Spring']","[4.0, 1]",Intermediate,DC
7004794,mount-vernon-trail,18.9,402.0,311.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[3.5, 8]",Easy,DC
7014227,bike-trail-5-klingle-road-bridge-south,1.8,39.0,32.0,Unknown,['-none-'],"[3.7, 3]",Easy,DC
7014271,soapstone-valley-foot-trail,0.9,6.0,160.0,Unknown,['-none-'],"[3.5, 2]",Easy/Intermediate,DC
7014269,piney-branch-foot-trail,0.4,1.0,39.0,Leashed,['-none-'],"[3.0, 1]",Easy,DC
7013001,swamp-trail,1.4,29.0,28.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildlife']","[3.0, 1]",Easy,VA
7014263,holly-trail,0.6,173.0,48.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,DC
7014265,pine-trail,0.3,74.0,0.0,Unknown,['-none-'],"[3.0, 1]",Easy,DC
7014268,pinehurst-trail,1.3,113.0,11.0,Unknown,['River/Creek'],"[3.0, 1]",Easy/Intermediate,DC
7014262,fort-derussy-trail,0.5,8.0,161.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,DC
7014276,white-horse-trail,1.8,262.0,196.0,Unknown,['Birding'],"[3.0, 1]",Easy/Intermediate,DC
7014223,bike-trail-1-wise-rd-along-oregon-ave,1.4,137.0,120.0,Unknown,['-none-'],"[3.0, 1]",Easy,DC
7005094,rocky-ridge-trail,3.2,87.0,313.0,Leashed,"['Views', 'Wildlife']","[5.0, 3]",Intermediate,WV
7005125,dunkenbarger-trail,1.7,121.0,84.0,Unknown,"['River/Creek', 'Waterfall', 'Wildlife']","[5.0, 4]",Intermediate,WV
7017447,mont-chateau-trail-north,1.7,17.0,750.0,Unknown,"['Fall Colors', 'Lake', 'River/Creek']","[5.0, 3]",Difficult,WV
7005126,little-stonecoal-trail,1.5,14.0,930.0,Unknown,"['River/Creek', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate/Difficult,WV
7017642,glade-creek-trail,5.7,183.0,881.0,Leashed,"['Fall Colors', 'River/Creek', 'Swimming', 'Waterfall']","[4.5, 11]",Easy/Intermediate,WV
7017470,rattlesnake-trail,0.8,29.0,200.0,Unknown,['-none-'],"[5.0, 2]",Difficult,WV
7047580,reverie-trail,2.4,777.0,445.0,Leashed,['-none-'],"[5.0, 2]",Difficult,WV
7017469,sunset-wall-trail,0.6,82.0,71.0,Unknown,['Fall Colors'],"[5.0, 2]",Intermediate/Difficult,WV
7005121,breathed-mountain-trail,2.5,87.0,463.0,Off-leash,"['River/Creek', 'Views']","[5.0, 1]",Intermediate,WV
7046698,lindy-point-overlook-trail,0.4,1.0,48.0,Leashed,"['Fall Colors', 'Views']","[5.0, 1]",Easy/Intermediate,WV
7036377,eleanor-city-park-trail,18.1,1036.0,1031.0,Leashed,['-none-'],"[5.0, 1]",Intermediate,WV
7046993,north-mountain-trail,6.4,667.0,701.0,Unknown,"['Birding', 'Fall Colors', 'Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,VA
7030374,rorhbaugh-trail-508,3.7,105.0,659.0,Unknown,"['River/Creek', 'Views']","[5.0, 1]",Intermediate,WV
7050689,long-mountain-trail,8.7,684.0,2175.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,VA
7034916,plantation-trail,8.2,609.0,348.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,WV
7005123,beaver-view-trail,1.2,18.0,242.0,Unknown,"['Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,WV
7046216,easy-up,2.3,370.0,38.0,Leashed,['-none-'],"[5.0, 1]",Easy/Intermediate,WV
7038091,bail-out,1.1,0.0,654.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate,WV
7035839,tea-creek-mountain-trail-452,4.8,1701.0,428.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,WV
7039720,high-knob-trail-1024,2.3,0.0,1897.0,Off-leash,['-none-'],"[5.0, 1]",,VA
7012535,ice-age-trail-kettle-moraine-state-forest-southern-unit,32.3,3479.0,3409.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.9, 7]",Intermediate/Difficult,WI
7007332,ice-age-trail-gibraltar-rock,4.8,799.0,684.0,Unknown,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.7, 9]",Intermediate,WI
7027415,bradys-bluff-trail-west,0.5,465.0,22.0,Leashed,"['Birding', 'Fall Colors', 'Spring', 'Views', 'Wildflowers']","[5.0, 3]",Intermediate,MN
7016113,bicentennial-trail,2.0,333.0,538.0,Unknown,['-none-'],"[5.0, 3]",Intermediate/Difficult,WI
7006982,ice-age-trail-lodi-marsh-segment,4.2,648.0,641.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,WI
7034157,bairds-creek-orange-loop,8.7,581.0,576.0,Leashed,"['Fall Colors', 'River/Creek']","[5.0, 2]",Intermediate,WI
7016107,quarry-loop,1.8,119.0,128.0,Unknown,['-none-'],"[5.0, 2]",Easy/Intermediate,WI
7027454,perrot-ridge-trail,2.1,478.0,504.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,MN
7016109,miller-bluff-look-out,0.7,65.0,66.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,WI
7031578,sugar-maple-nature-trail,1.5,281.0,369.0,No Dogs,"['Birding', 'Cave', 'Waterfall', 'Wildflowers']","[5.0, 2]",Intermediate,WI
7031833,birkie-classic-trail,35.0,3295.0,3109.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate/Difficult,WI
7038117,green-trail-badger-central,2.8,18.0,18.0,Unknown,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,WI
7042467,yellow-trail-badger-north,3.0,70.0,78.0,Unknown,"['Birding', 'Fall Colors', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,WI
7031834,birkie-ridge-trail,2.6,332.0,103.0,Off-leash,"['Fall Colors', 'Views']","[5.0, 1]",Intermediate/Difficult,WI
7042465,red-trail-badger-south,2.7,81.0,83.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy,WI
7052372,treasures-trace,4.1,314.0,356.0,Unknown,['-none-'],"[5.0, 1]",Difficult,WI
7031832,birkie-skate-trail,32.1,2972.0,3156.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate/Difficult,WI
7027456,bradys-bluff-trail-north,1.2,430.0,5.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,MN
7027417,bradys-bluff-trail-east,0.8,446.0,2.0,Leashed,"['Birding', 'Fall Colors', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,MN
7037013,danky-dank-trail,3.7,172.0,136.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate/Difficult,WI
7000089,cascade-canyon-trail,4.5,992.0,0.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[4.8, 35]",Intermediate,WY
7008581,brink-of-lower-falls-trail,0.4,0.0,248.0,No Dogs,"['River/Creek', 'Views']","[4.7, 23]",Intermediate,WY
7039395,delta-lake-route,0.5,505.0,19.0,No Dogs,"['Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 11]",Difficult,WY
7012726,red-beds-trail,2.9,472.0,457.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.8, 12]",Intermediate,WY
7008920,red-rock-point-trail,0.3,7.0,247.0,Unknown,"['River/Creek', 'Views', 'Waterfall']","[4.7, 12]",Intermediate,WY
7008668,fountain-paint-pot-trail,0.6,35.0,27.0,No Dogs,"['Geyser', 'Hot Spring', 'Views']","[4.7, 11]",Easy,WY
7000249,leigh-lake-trail,2.9,50.0,38.0,Unknown,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.9, 8]",Easy,WY
7012729,hanging-canyon-to-lake-of-the-crags,2.2,2774.0,44.0,No Dogs,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.6, 12]",Difficult,WY
7017141,osprey-falls-trail,1.2,72.0,740.0,No Dogs,"['River/Creek', 'Views', 'Waterfall']","[4.9, 7]",Intermediate/Difficult,WY
7000114,paintbrush-canyon,7.0,3578.0,63.0,Unknown,"['Birding', 'Lake', 'River/Creek', 'Views', 'Wildlife']","[4.9, 7]",Difficult,WY
7034182,cloud-peak-route,3.8,3050.0,142.0,Leashed,"['Lake', 'River/Creek', 'Views', 'Wildflowers', 'Commonly Backpacked']","[5.0, 2]",Difficult,WY
7020804,indian-basin-trail,5.6,1941.0,346.0,Unknown,"['Lake', 'River/Creek', 'Views', 'Waterfall']","[5.0, 3]",Intermediate/Difficult,WY
7006882,south-teton-trail-027,10.2,3408.0,36.0,Unknown,"['Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 3]",Easy/Intermediate,WY
7030037,glacier-trail,23.6,5380.0,2406.0,Unknown,['-none-'],"[5.0, 3]",Difficult,WY
7000091,north-fork-cascade-canyon,4.9,2775.0,6.0,Unknown,"['Lake', 'River/Creek', 'Views', 'Wildlife']","[5.0, 3]",Difficult,WY
7008683,heart-lake-trail,19.4,858.0,1687.0,No Dogs,"['Birding', 'Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate,WY
7020802,titcomb-basin-trail,4.8,945.0,63.0,Unknown,"['Lake', 'River/Creek', 'Views', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,WY
7000317,valley-trail,8.6,847.0,1033.0,No Dogs,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate,WY
7041096,tornado-trail,2.1,187.0,176.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7026384,cannon-ball-trail,1.4,104.0,42.0,Leashed,"['Birding', 'Fall Colors', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,AL
7041095,storm-trail,1.4,135.0,132.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7041097,five-oaks-trail,2.7,272.0,282.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7041094,lightning-trail,0.5,40.0,62.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7032221,the-deadening-alpine-trail,3.7,608.0,603.0,Leashed,"['Lake', 'Views']","[4.6, 5]",Intermediate/Difficult,AL
7023433,furnace-quarry-trail,1.4,114.0,149.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Wildlife']","[4.5, 2]",Intermediate/Difficult,AL
7053304,squirrels-nest-trail,0.3,5.0,28.0,Leashed,['-none-'],"[4.0, 1]",Intermediate/Difficult,AL
7027106,gator-lake-trail,0.8,10.0,14.0,No Dogs,"['Birding', 'Lake', 'Wildflowers', 'Wildlife']","[3.0, 1]",Easy/Intermediate,AL
7053434,general-cockrells-trail,1.8,60.0,56.0,Leashed,['-none-'],"[3.0, 1]",Intermediate,AL
7053303,breastworks-trail,1.1,31.0,31.0,Leashed,['-none-'],"[3.0, 1]",Easy,AL
7053305,hallets-trail,1.2,58.0,47.0,Leashed,['-none-'],"[3.0, 1]",Easy/Intermediate,AL
7053308,jackson-springs-trail,0.3,33.0,2.0,Leashed,['-none-'],"[3.0, 1]",Easy/Intermediate,AL
7053307,general-garrard-trail,0.5,25.0,16.0,Leashed,['-none-'],"[3.0, 1]",Easy/Intermediate,AL
7053302,general-liddells-trail,0.3,46.0,6.0,Leashed,['-none-'],"[3.0, 1]",Easy/Intermediate,AL
7040567,ccc-quarry-trail,1.6,323.0,27.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7047791,jones-branch-loop,2.6,163.0,160.0,Off-leash,"['Birding', 'River/Creek', 'Spring', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,AL
7040561,vizzney-land-trail,1.0,65.0,54.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AL
7040566,family-trail,1.9,57.0,118.0,Unknown,['-none-'],"[5.0, 1]",Easy,AL
7004482,bill-and-marion-certain-trail,1.7,316.0,40.0,Unknown,"['Fall Colors', 'Views']","[4.7, 3]",Intermediate,AL
7004599,varnedoe-trail,1.7,55.0,183.0,Off-leash,['Views'],"[4.7, 3]",Difficult,AL
7004860,spring-trail,0.4,253.0,14.0,Unknown,"['Fall Colors', 'River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.7, 3]",,AL
7010702,waterline-trail,0.8,555.0,0.0,Leashed,"['River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.4, 5]",Intermediate/Difficult,AL
7005764,mckay-hollow-trail,2.2,546.0,575.0,Unknown,['-none-'],"[4.4, 5]",Difficult,AL
7040559,never-never-land-loop,2.7,199.0,200.0,Unknown,['Wildflowers'],"[4.5, 2]",Intermediate,AL
7017949,oak-park-trail,0.9,374.0,4.0,Leashed,"['Fall Colors', 'River/Creek', 'Waterfall', 'Wildflowers']","[4.3, 3]",Intermediate,AL
7017950,buzzards-roost,0.3,84.0,0.0,Leashed,"['Birding', 'River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.3, 3]",Intermediate/Difficult,AL
7005072,arrowhead-trail,4.7,350.0,753.0,Unknown,"['Fall Colors', 'River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.3, 4]",Intermediate/Difficult,AL
7031854,emergency-access-road,0.4,32.0,10.0,Leashed,['-none-'],"[5.0, 1]",Easy/Intermediate,AL
7031851,big-levee,1.9,102.0,101.0,Leashed,['-none-'],"[4.5, 2]",Easy/Intermediate,AL
7031852,connector-a,0.8,49.0,33.0,Leashed,['-none-'],"[4.5, 2]",Easy/Intermediate,AL
7031855,zion-cemetery-ridge,1.5,103.0,109.0,Leashed,['-none-'],"[4.3, 3]",Easy/Intermediate,AL
7031856,dragons-tail,1.6,70.0,70.0,Leashed,['-none-'],"[4.0, 2]",Easy/Intermediate,AL
7031857,stagecoach-plateau,1.4,107.0,94.0,Leashed,['-none-'],"[4.0, 2]",Easy/Intermediate,AL
7031853,connector-b,0.6,40.0,25.0,Leashed,['-none-'],"[4.0, 2]",Easy/Intermediate,AL
7031861,emergency-access-road,0.2,37.0,0.0,Leashed,['-none-'],"[4.0, 1]",Easy,AL
7031859,beaver-tail-flats,0.9,76.0,69.0,Leashed,['-none-'],"[3.5, 2]",Easy/Intermediate,AL
7031860,connector-b2,0.3,15.0,16.0,Leashed,['-none-'],"[3.5, 2]",Easy,AL
7031862,sams-creekside-trail,0.7,22.0,22.0,Leashed,['-none-'],"[3.0, 2]",Easy,AL
7063177,fort-rucker-mountain-bike-trail,0.3,25.0,33.0,Unknown,['-none-'],"[3.0, 2]",Easy,AL
7063146,schools-out,0.4,0.0,40.0,Unknown,['-none-'],"[3.0, 2]",Easy,AL
7043267,conecuh-trail-north,17.2,841.0,821.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7043269,conecuh-trail-north,14.4,765.0,770.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,AL
7063183,molnar-road,1.1,24.0,50.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7063182,nature-trail,0.5,42.0,73.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7063181,sneads-pond-trail,1.2,1.0,62.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7063180,molnar-road,0.8,9.0,11.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7063178,ruckers-revenge-bonus,0.4,30.0,23.0,Unknown,['-none-'],"[3.0, 1]",Easy,AL
7002520,toms-trail,3.0,196.0,120.0,Off-leash,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 1]",Easy/Intermediate,AK
7002518,windmill-loop,9.4,786.0,788.0,Off-leash,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[3.0, 1]",Easy/Intermediate,AK
7032863,cache-mountain-loop,22.2,1832.0,1703.0,Unknown,"['River/Creek', 'Views']","[3.0, 1]",Easy/Intermediate,AK
7036953,big-bend-trail,15.6,1357.0,1491.0,Unknown,['-none-'],"[3.0, 1]",Intermediate,AK
7036958,fossil-gap-trail,8.7,331.0,533.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,AK
7036947,windy-creek-trail,8.3,887.0,326.0,Unknown,['Views'],"[3.0, 1]",Intermediate,AK
7055825,angel-rocks-trail,3.0,804.0,807.0,Unknown,"['Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildlife', 'Commonly Backpacked']","[5.0, 1]",Intermediate/Difficult,AK
7010602,savage-alpine-trail,4.3,1382.0,1551.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[4.4, 7]",Intermediate/Difficult,AK
7018923,granite-tors-trail,15.0,3255.0,3252.0,Off-leash,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.4, 5]",Intermediate/Difficult,AK
7010589,mckinley-bar-trail,2.5,72.0,134.0,Unknown,"['Lake', 'River/Creek', 'Views', 'Wildlife']","[4.4, 5]",Easy/Intermediate,AK
7010605,savage-river-loop-trail,1.7,258.0,253.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[4.4, 5]",Easy/Intermediate,AK
7052972,curry-ridge-trail,3.1,1012.0,35.0,Off-leash,"['Birding', 'Views']","[4.5, 2]",Easy/Intermediate,AK
7020827,kesugi-ridge-trail,30.0,5968.0,6542.0,Unknown,['Wildlife'],"[4.3, 3]",Intermediate/Difficult,AK
7010613,triple-lakes-trail,8.9,1404.0,1255.0,No Dogs,"['Lake', 'Views', 'Wildlife']","[4.2, 5]",Intermediate,AK
7010580,eielson-alpine-trail,0.8,948.0,0.0,No Dogs,"['Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 3]",Difficult,AK
7037433,x-lake-loop-trail,3.1,143.0,149.0,Leashed,['-none-'],"[4.0, 2]",Easy/Intermediate,AK
7010603,savage-cabin-trail,0.3,25.0,21.0,No Dogs,['Views'],"[4.0, 2]",Easy,AK
7010591,meadow-view-trail,0.3,56.0,57.0,No Dogs,"['Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 2]",Easy/Intermediate,AK
7010590,mckinley-station-trail,1.3,73.0,5.0,No Dogs,"['River/Creek', 'Wildlife']","[4.0, 2]",Easy,AK
7010598,roadside-trail,2.0,383.0,69.0,Leashed,['Wildlife'],"[4.0, 2]",Easy,AK
7014029,trail-creek-trail,29.3,2059.0,2733.0,Off-leash,"['Fall Colors', 'River/Creek', 'Views', 'Wildlife']","[4.0, 1]",Intermediate,AK
7017139,wickersham-creek-trail,18.6,991.0,1852.0,Unknown,['-none-'],"[4.0, 1]",Intermediate,AK
7010593,mountain-vista-trail,0.7,56.0,57.0,No Dogs,"['River/Creek', 'Views', 'Wildlife']","[3.6, 5]",Easy,AK
7010582,blueberry-hill,0.6,153.0,51.0,No Dogs,"['Birding', 'Fall Colors', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","[3.5, 2]",Easy/Intermediate,AK
7046391,mchugh-lake-trail,6.9,3119.0,62.0,Off-leash,"['Lake', 'Swimming', 'Views', 'Commonly Backpacked']","[5.0, 1]",Easy/Intermediate,AK
7045991,abes-trail,0.8,505.0,0.0,Off-leash,['-none-'],"[5.0, 1]",Easy/Intermediate,AK
7047292,flattop-ptarmigan-route,3.7,2533.0,1010.0,Off-leash,['Views'],"[5.0, 1]",Difficult,AK
7029889,a1-ridge-snowcat-route,4.5,2823.0,111.0,Unknown,"['River/Creek', 'Waterfall', 'Wildflowers']","[5.0, 1]",Intermediate/Difficult,AK
7052172,coastal-trail,5.3,502.0,440.0,Off-leash,"['River/Creek', 'Swimming', 'Views', 'Wildlife', 'Commonly Backpacked']","[5.0, 1]",Intermediate,AK
7034782,devils-creek-trail,10.1,1860.0,486.0,Unknown,"['River/Creek', 'Views']","[5.0, 1]",Intermediate/Difficult,AK
7038629,penguin-peak-route,1.4,1365.0,16.0,Unknown,"['Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Difficult,AK
7054895,resurrection-river-trail-319,16.1,571.0,1369.0,Off-leash,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,AK
7053347,flattop-backside-trail,0.8,1584.0,2.0,Off-leash,['Views'],"[5.0, 1]",Difficult,AK
7006309,wolf-run,2.1,55.0,55.0,Leashed,['-none-'],"[5.0, 1]",Easy/Intermediate,AK
7047299,rainbow-peak-trail,1.6,2582.0,0.0,Off-leash,['Views'],"[5.0, 1]",Difficult,AK
7047008,bonanza-mine-trail,3.9,3694.0,0.0,Off-leash,"['River/Creek', 'Views', 'Waterfall', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,AK
7045980,twin-peaks-trail,2.6,1839.0,0.0,Off-leash,"['Fall Colors', 'Lake', 'Views', 'Wildlife']","[5.0, 1]",Intermediate,AK
7050773,perseverance-trail,2.3,909.0,20.0,Leashed,"['River/Creek', 'Views', 'Waterfall', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AK
7055275,mt-bradley-jumbo-trail,3.1,2991.0,38.0,Unknown,['Wildlife'],"[5.0, 1]",,AK
7055227,eaglecrest-service-road,2.3,1469.0,14.0,Leashed,"['Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AK
7025641,east-glacier-trail,2.9,644.0,641.0,Unknown,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Waterfall', 'Wildlife']","[4.0, 3]",Intermediate,AK
7034364,gold-creek-flume-trail,0.7,105.0,82.0,Leashed,"['Fall Colors', 'River/Creek', 'Views', 'Waterfall', 'Wildlife']","[4.0, 1]",Easy,AK
7018845,bartlett-lake-trail,4.8,347.0,391.0,No Dogs,"['Birding', 'Lake', 'Views', 'Wildlife']","[4.0, 1]",Easy/Intermediate,AK
7034238,basin-road,1.0,143.0,27.0,Leashed,"['River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.0, 1]",Easy,AK
7055231,dan-moller-trail-518,2.2,1104.0,4.0,Leashed,['-none-'],"[4.0, 1]",Easy/Intermediate,AK
7030570,point-gustavus-route,5.7,42.0,52.0,No Dogs,"['Views', 'Wildlife']","[4.0, 1]",Easy/Intermediate,AK
7053253,nugget-falls-trail-33752,1.0,57.0,78.0,Unknown,"['Lake', 'Views', 'Waterfall', 'Wildlife']","[3.5, 2]",Easy,AK
7004541,lower-dewey-trail,0.6,453.0,8.0,Off-leash,"['Lake', 'Wildlife']","[3.3, 3]",Intermediate,AK
7034029,indian-point-trail,0.5,19.0,55.0,Leashed,['Views'],"[3.0, 1]",Easy/Intermediate,AK
7018848,beach-trail,0.8,34.0,38.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[3.0, 1]",Easy,AK
7018852,forest-trail,0.4,93.0,7.0,No Dogs,['-none-'],"[3.0, 1]",Easy/Intermediate,AK
7018857,tlingit-trail,0.6,34.0,27.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[2.0, 1]",Easy,AK
7018849,campground-trail,0.4,27.0,31.0,No Dogs,['-none-'],"[2.0, 1]",Easy,AK
7030571,nagoonberry-loop-trail,2.2,19.0,21.0,No Dogs,['-none-'],"[0.0, 0]",Easy,AK
